Time [s], Analyzer Name, Decoded Protocol Result
5.051147580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.051227620000000,SPI,MOSI: 0xD6;  MISO: 0x00
5.051490480000000,SPI,MOSI: 0x08;  MISO: 0x00
5.051570500000000,SPI,MOSI: 0x79;  MISO: 0x00
5.051832380000000,SPI,MOSI: 0x08;  MISO: 0x00
5.051912420000000,SPI,MOSI: 0xDA;  MISO: 0x00
5.052171600000000,SPI,MOSI: 0x08;  MISO: 0x00
5.052251640000000,SPI,MOSI: 0xF6;  MISO: 0x00
5.052514340000000,SPI,MOSI: 0x08;  MISO: 0x00
5.052594380000000,SPI,MOSI: 0x14;  MISO: 0x00
5.052855120000000,SPI,MOSI: 0x08;  MISO: 0x00
5.052935140000000,SPI,MOSI: 0x43;  MISO: 0x00
5.053195960000000,SPI,MOSI: 0x08;  MISO: 0x00
5.053275980000000,SPI,MOSI: 0x60;  MISO: 0x00
5.053535000000000,SPI,MOSI: 0x08;  MISO: 0x00
5.053615020000000,SPI,MOSI: 0xF2;  MISO: 0x00
5.053873620000000,SPI,MOSI: 0x08;  MISO: 0x00
5.053953640000000,SPI,MOSI: 0x25;  MISO: 0x00
5.054312140000000,SPI,MOSI: 0x08;  MISO: 0x00
5.054392180000000,SPI,MOSI: 0xC3;  MISO: 0x00
5.054662920000000,SPI,MOSI: 0x08;  MISO: 0x00
5.054742940000000,SPI,MOSI: 0x1C;  MISO: 0x00
5.055003700000000,SPI,MOSI: 0x08;  MISO: 0x00
5.055083740000000,SPI,MOSI: 0x5E;  MISO: 0x00
5.055345160000000,SPI,MOSI: 0x08;  MISO: 0x00
5.055425180000000,SPI,MOSI: 0x15;  MISO: 0x00
5.055688060000000,SPI,MOSI: 0x08;  MISO: 0x00
5.055768100000000,SPI,MOSI: 0x08;  MISO: 0x00
5.056027760000000,SPI,MOSI: 0x08;  MISO: 0x00
5.056107780000000,SPI,MOSI: 0x38;  MISO: 0x00
5.056366540000000,SPI,MOSI: 0x08;  MISO: 0x00
5.056446580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.056708700000000,SPI,MOSI: 0x08;  MISO: 0x00
5.056788720000000,SPI,MOSI: 0x09;  MISO: 0x00
5.057048720000000,SPI,MOSI: 0x08;  MISO: 0x00
5.057128760000000,SPI,MOSI: 0x5C;  MISO: 0x00
5.057388140000000,SPI,MOSI: 0x08;  MISO: 0x00
5.057468160000000,SPI,MOSI: 0x34;  MISO: 0x00
5.057728040000000,SPI,MOSI: 0x08;  MISO: 0x00
5.057808080000000,SPI,MOSI: 0xEE;  MISO: 0x00
5.058067840000000,SPI,MOSI: 0x08;  MISO: 0x00
5.058147860000000,SPI,MOSI: 0x41;  MISO: 0x00
5.058407120000000,SPI,MOSI: 0x08;  MISO: 0x00
5.058487140000000,SPI,MOSI: 0x8D;  MISO: 0x00
5.058749920000000,SPI,MOSI: 0x08;  MISO: 0x00
5.059091200000000,SPI,MOSI: 0x08;  MISO: 0x00
5.059171240000000,SPI,MOSI: 0xB1;  MISO: 0x00
5.059432420000000,SPI,MOSI: 0x08;  MISO: 0x00
5.059512440000000,SPI,MOSI: 0x48;  MISO: 0x00
5.059771760000000,SPI,MOSI: 0x08;  MISO: 0x00
5.059851800000000,SPI,MOSI: 0x98;  MISO: 0x00
5.060115040000000,SPI,MOSI: 0x08;  MISO: 0x00
5.060195080000000,SPI,MOSI: 0xA8;  MISO: 0x00
5.060455980000000,SPI,MOSI: 0x08;  MISO: 0x00
5.060536000000000,SPI,MOSI: 0x0D;  MISO: 0x00
5.060796840000000,SPI,MOSI: 0x08;  MISO: 0x00
5.060876880000000,SPI,MOSI: 0x9F;  MISO: 0x00
5.061137100000000,SPI,MOSI: 0x08;  MISO: 0x00
5.061217120000000,SPI,MOSI: 0x59;  MISO: 0x00
5.061476960000000,SPI,MOSI: 0x08;  MISO: 0x00
5.061556980000000,SPI,MOSI: 0x1C;  MISO: 0x00
5.061817580000000,SPI,MOSI: 0x08;  MISO: 0x00
5.062239020000000,SPI,MOSI: 0x08;  MISO: 0x00
5.062319040000000,SPI,MOSI: 0x0C;  MISO: 0x00
5.062605860000000,SPI,MOSI: 0x08;  MISO: 0x00
5.062685880000000,SPI,MOSI: 0x9D;  MISO: 0x00
5.062946760000000,SPI,MOSI: 0x08;  MISO: 0x00
5.063026780000000,SPI,MOSI: 0xF0;  MISO: 0x00
5.063288420000000,SPI,MOSI: 0x08;  MISO: 0x00
5.063368440000000,SPI,MOSI: 0xAE;  MISO: 0x00
5.063628200000000,SPI,MOSI: 0x08;  MISO: 0x00
5.063708240000000,SPI,MOSI: 0x1E;  MISO: 0x00
5.063968500000000,SPI,MOSI: 0x08;  MISO: 0x00
5.064048540000000,SPI,MOSI: 0xF8;  MISO: 0x00
5.064380840000000,SPI,MOSI: 0x08;  MISO: 0x00
5.064460860000000,SPI,MOSI: 0xB3;  MISO: 0x00
5.064712820000000,SPI,MOSI: 0x08;  MISO: 0x00
5.064792860000000,SPI,MOSI: 0xD5;  MISO: 0x00
5.065053800000000,SPI,MOSI: 0x08;  MISO: 0x00
5.065133840000000,SPI,MOSI: 0x6D;  MISO: 0x00
5.065394580000000,SPI,MOSI: 0x08;  MISO: 0x00
5.065474600000000,SPI,MOSI: 0x6E;  MISO: 0x00
5.065734700000000,SPI,MOSI: 0x08;  MISO: 0x00
5.065814740000000,SPI,MOSI: 0x0C;  MISO: 0x00
5.066077640000000,SPI,MOSI: 0x08;  MISO: 0x00
5.066157680000000,SPI,MOSI: 0x3D;  MISO: 0x00
5.066416540000000,SPI,MOSI: 0x08;  MISO: 0x00
5.066496560000000,SPI,MOSI: 0x76;  MISO: 0x00
5.066754620000000,SPI,MOSI: 0x08;  MISO: 0x00
5.066834660000000,SPI,MOSI: 0xC6;  MISO: 0x00
5.067096080000000,SPI,MOSI: 0x08;  MISO: 0x00
5.067176100000000,SPI,MOSI: 0xAC;  MISO: 0x00
5.067439420000000,SPI,MOSI: 0x88;  MISO: 0x00
5.067519460000000,SPI,MOSI: 0x2E;  MISO: 0x00
5.067832780000000,SPI,MOSI: 0x1F;  MISO: 0x00
5.068123300000000,SPI,MOSI: 0x08;  MISO: 0x00
5.068203320000000,SPI,MOSI: 0x8E;  MISO: 0x00
5.068464340000000,SPI,MOSI: 0x08;  MISO: 0x00
5.068544360000000,SPI,MOSI: 0x5D;  MISO: 0x00
5.068808880000000,SPI,MOSI: 0x08;  MISO: 0x00
5.068888920000000,SPI,MOSI: 0x7B;  MISO: 0x00
5.069150700000000,SPI,MOSI: 0x08;  MISO: 0x00
5.069230740000000,SPI,MOSI: 0x8E;  MISO: 0x00
5.069489500000000,SPI,MOSI: 0x08;  MISO: 0x00
5.069569520000000,SPI,MOSI: 0x61;  MISO: 0x00
5.069829360000000,SPI,MOSI: 0x08;  MISO: 0x00
5.069909400000000,SPI,MOSI: 0xEE;  MISO: 0x00
5.070170200000000,SPI,MOSI: 0x08;  MISO: 0x00
5.070250220000000,SPI,MOSI: 0xCE;  MISO: 0x00
5.070510160000000,SPI,MOSI: 0x08;  MISO: 0x00
5.070590180000000,SPI,MOSI: 0x33;  MISO: 0x00
5.070848680000000,SPI,MOSI: 0x08;  MISO: 0x00
5.071186380000000,SPI,MOSI: 0x08;  MISO: 0x00
5.071266400000000,SPI,MOSI: 0xB2;  MISO: 0x00
5.071526280000000,SPI,MOSI: 0x08;  MISO: 0x00
5.071606320000000,SPI,MOSI: 0x32;  MISO: 0x00
5.071865900000000,SPI,MOSI: 0x08;  MISO: 0x00
5.071945940000000,SPI,MOSI: 0x9E;  MISO: 0x00
