Time [s], Analyzer Name, Decoded Protocol Result
5.153193060000000,SPI,MOSI: 0x88;  MISO: 0x00
5.153201060000000,SPI,MOSI: 0x00;  MISO: 0x45
5.153268820000000,SPI,MOSI: 0x88;  MISO: 0x00
5.153276820000000,SPI,MOSI: 0x00;  MISO: 0x45
5.153476820000000,SPI,MOSI: 0x88;  MISO: 0x00
5.153484820000000,SPI,MOSI: 0x00;  MISO: 0x45
5.153775640000000,SPI,MOSI: 0x88;  MISO: 0x00
5.153783640000000,SPI,MOSI: 0x00;  MISO: 0x45
5.154052500000000,SPI,MOSI: 0x88;  MISO: 0x00
5.154060500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.154332620000000,SPI,MOSI: 0x00;  MISO: 0x08
5.154593280000000,SPI,MOSI: 0x88;  MISO: 0x00
5.154601280000000,SPI,MOSI: 0x00;  MISO: 0x45
5.154995580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.155003580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.155415740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.155423740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.155830880000000,SPI,MOSI: 0x88;  MISO: 0x00
5.155838880000000,SPI,MOSI: 0x00;  MISO: 0x45
5.156233440000000,SPI,MOSI: 0x88;  MISO: 0x00
5.156241440000000,SPI,MOSI: 0x00;  MISO: 0x45
5.156647740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.156655740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.156871940000000,SPI,MOSI: 0x88;  MISO: 0x00
5.156879940000000,SPI,MOSI: 0x00;  MISO: 0x45
5.157168980000000,SPI,MOSI: 0x88;  MISO: 0x00
5.157176980000000,SPI,MOSI: 0x00;  MISO: 0x45
5.157451580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.157459580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.157742360000000,SPI,MOSI: 0x88;  MISO: 0x00
5.157750360000000,SPI,MOSI: 0x00;  MISO: 0x45
5.158146220000000,SPI,MOSI: 0x88;  MISO: 0x00
5.158154220000000,SPI,MOSI: 0x00;  MISO: 0x45
5.158550060000000,SPI,MOSI: 0x88;  MISO: 0x00
5.158558060000000,SPI,MOSI: 0x00;  MISO: 0x45
5.158950040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.158958040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.159352800000000,SPI,MOSI: 0x88;  MISO: 0x00
5.159360800000000,SPI,MOSI: 0x00;  MISO: 0x45
5.159644040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.159652040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.159728600000000,SPI,MOSI: 0x88;  MISO: 0x00
5.159736600000000,SPI,MOSI: 0x00;  MISO: 0x45
5.159941100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.159949100000000,SPI,MOSI: 0x00;  MISO: 0x45
5.160247960000000,SPI,MOSI: 0x88;  MISO: 0x00
5.160255960000000,SPI,MOSI: 0x00;  MISO: 0x45
5.160652200000000,SPI,MOSI: 0x88;  MISO: 0x00
5.160660200000000,SPI,MOSI: 0x00;  MISO: 0x45
5.161052520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.161060520000000,SPI,MOSI: 0x00;  MISO: 0x45
5.161463420000000,SPI,MOSI: 0x88;  MISO: 0x00
5.161471420000000,SPI,MOSI: 0x00;  MISO: 0x45
5.161869180000000,SPI,MOSI: 0x88;  MISO: 0x00
5.161877180000000,SPI,MOSI: 0x00;  MISO: 0x45
5.162268560000000,SPI,MOSI: 0x88;  MISO: 0x00
5.162276560000000,SPI,MOSI: 0x00;  MISO: 0x45
5.162576980000000,SPI,MOSI: 0x88;  MISO: 0x00
5.162584980000000,SPI,MOSI: 0x00;  MISO: 0x45
5.162791740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.162799740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.163097820000000,SPI,MOSI: 0x00;  MISO: 0x08
5.163375400000000,SPI,MOSI: 0x88;  MISO: 0x00
5.163383400000000,SPI,MOSI: 0x00;  MISO: 0x45
5.163734980000000,SPI,MOSI: 0x88;  MISO: 0x00
5.163742980000000,SPI,MOSI: 0x00;  MISO: 0x45
5.164138660000000,SPI,MOSI: 0x88;  MISO: 0x00
5.164146660000000,SPI,MOSI: 0x00;  MISO: 0x45
5.164549100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.164557100000000,SPI,MOSI: 0x00;  MISO: 0x45
5.164953120000000,SPI,MOSI: 0x88;  MISO: 0x00
5.164961120000000,SPI,MOSI: 0x00;  MISO: 0x45
5.165351500000000,SPI,MOSI: 0x88;  MISO: 0x00
5.165359500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.165659020000000,SPI,MOSI: 0x88;  MISO: 0x00
5.165667020000000,SPI,MOSI: 0x00;  MISO: 0x45
5.165873420000000,SPI,MOSI: 0x88;  MISO: 0x00
5.165881420000000,SPI,MOSI: 0x00;  MISO: 0x45
5.166185580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.166193580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.166462160000000,SPI,MOSI: 0x88;  MISO: 0x00
5.166470160000000,SPI,MOSI: 0x00;  MISO: 0x45
5.166864320000000,SPI,MOSI: 0x88;  MISO: 0x00
5.166872320000000,SPI,MOSI: 0x00;  MISO: 0x45
5.167156680000000,SPI,MOSI: 0x88;  MISO: 0x00
5.167164680000000,SPI,MOSI: 0x00;  MISO: 0x45
5.167549480000000,SPI,MOSI: 0x88;  MISO: 0x00
5.167557480000000,SPI,MOSI: 0x00;  MISO: 0x45
5.167948820000000,SPI,MOSI: 0x88;  MISO: 0x00
5.167956820000000,SPI,MOSI: 0x00;  MISO: 0x45
5.168366660000000,SPI,MOSI: 0x88;  MISO: 0x00
5.168374660000000,SPI,MOSI: 0x00;  MISO: 0x45
5.168661040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.168669040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.168741620000000,SPI,MOSI: 0x88;  MISO: 0x00
5.168749620000000,SPI,MOSI: 0x00;  MISO: 0x45
5.168953680000000,SPI,MOSI: 0x88;  MISO: 0x00
5.168961680000000,SPI,MOSI: 0x00;  MISO: 0x45
5.169260320000000,SPI,MOSI: 0x88;  MISO: 0x00
5.169268320000000,SPI,MOSI: 0x00;  MISO: 0x45
5.169658300000000,SPI,MOSI: 0x88;  MISO: 0x00
5.169666300000000,SPI,MOSI: 0x00;  MISO: 0x45
5.170080100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.170088100000000,SPI,MOSI: 0x00;  MISO: 0x45
5.170503220000000,SPI,MOSI: 0x88;  MISO: 0x00
5.170511220000000,SPI,MOSI: 0x00;  MISO: 0x45
5.170925440000000,SPI,MOSI: 0x88;  MISO: 0x00
5.170933440000000,SPI,MOSI: 0x00;  MISO: 0x45
5.171221900000000,SPI,MOSI: 0x88;  MISO: 0x00
5.171229900000000,SPI,MOSI: 0x00;  MISO: 0x45
5.171626940000000,SPI,MOSI: 0x88;  MISO: 0x00
5.171634940000000,SPI,MOSI: 0x00;  MISO: 0x45
5.171922740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.171930740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.172077280000000,SPI,MOSI: 0x00;  MISO: 0x08
5.172305720000000,SPI,MOSI: 0x00;  MISO: 0x08
5.172666120000000,SPI,MOSI: 0x88;  MISO: 0x00
5.172674120000000,SPI,MOSI: 0x00;  MISO: 0x45
5.173086080000000,SPI,MOSI: 0x88;  MISO: 0x00
5.173094080000000,SPI,MOSI: 0x00;  MISO: 0x45
5.173486900000000,SPI,MOSI: 0x88;  MISO: 0x00
5.173494900000000,SPI,MOSI: 0x00;  MISO: 0x45
5.173786740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.173794740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.174162860000000,SPI,MOSI: 0x88;  MISO: 0x00
5.174170860000000,SPI,MOSI: 0x00;  MISO: 0x45
5.174564840000000,SPI,MOSI: 0x88;  MISO: 0x00
5.174572840000000,SPI,MOSI: 0x00;  MISO: 0x45
5.174960460000000,SPI,MOSI: 0x88;  MISO: 0x00
5.174968460000000,SPI,MOSI: 0x00;  MISO: 0x45
5.175131980000000,SPI,MOSI: 0x88;  MISO: 0x00
5.175139980000000,SPI,MOSI: 0x00;  MISO: 0x45
5.175210360000000,SPI,MOSI: 0x88;  MISO: 0x00
5.175218360000000,SPI,MOSI: 0x00;  MISO: 0x45
5.175454800000000,SPI,MOSI: 0x88;  MISO: 0x00
5.175462800000000,SPI,MOSI: 0x00;  MISO: 0x45
5.175810820000000,SPI,MOSI: 0x88;  MISO: 0x00
5.175818820000000,SPI,MOSI: 0x00;  MISO: 0x45
5.176210340000000,SPI,MOSI: 0x88;  MISO: 0x00
5.176218340000000,SPI,MOSI: 0x00;  MISO: 0x45
5.176630480000000,SPI,MOSI: 0x88;  MISO: 0x00
5.176638480000000,SPI,MOSI: 0x00;  MISO: 0x45
5.177032180000000,SPI,MOSI: 0x88;  MISO: 0x00
5.177040180000000,SPI,MOSI: 0x00;  MISO: 0x45
5.177325340000000,SPI,MOSI: 0x88;  MISO: 0x00
5.177333340000000,SPI,MOSI: 0x00;  MISO: 0x45
5.177702280000000,SPI,MOSI: 0x88;  MISO: 0x00
5.177710280000000,SPI,MOSI: 0x00;  MISO: 0x45
5.178128300000000,SPI,MOSI: 0x88;  MISO: 0x00
5.178136300000000,SPI,MOSI: 0x00;  MISO: 0x45
5.178533780000000,SPI,MOSI: 0x88;  MISO: 0x00
5.178541780000000,SPI,MOSI: 0x00;  MISO: 0x45
5.178825000000000,SPI,MOSI: 0x88;  MISO: 0x00
5.178832980000000,SPI,MOSI: 0x00;  MISO: 0x45
5.179038560000000,SPI,MOSI: 0x88;  MISO: 0x00
5.179046560000000,SPI,MOSI: 0x00;  MISO: 0x45
5.179323660000000,SPI,MOSI: 0x88;  MISO: 0x00
5.179331660000000,SPI,MOSI: 0x00;  MISO: 0x45
5.179600580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.179608580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.179890700000000,SPI,MOSI: 0x88;  MISO: 0x00
5.179898700000000,SPI,MOSI: 0x00;  MISO: 0x45
5.180267500000000,SPI,MOSI: 0x88;  MISO: 0x00
5.180275500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.180671820000000,SPI,MOSI: 0x88;  MISO: 0x00
5.180679820000000,SPI,MOSI: 0x00;  MISO: 0x45
5.181076520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.181084500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.181385640000000,SPI,MOSI: 0x88;  MISO: 0x00
5.181393640000000,SPI,MOSI: 0x00;  MISO: 0x45
5.181761380000000,SPI,MOSI: 0x88;  MISO: 0x00
5.181769380000000,SPI,MOSI: 0x00;  MISO: 0x45
5.182159660000000,SPI,MOSI: 0x88;  MISO: 0x00
5.182167660000000,SPI,MOSI: 0x00;  MISO: 0x45
5.182469740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.182477740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.182849040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.182857040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.183274280000000,SPI,MOSI: 0x88;  MISO: 0x00
5.183282280000000,SPI,MOSI: 0x00;  MISO: 0x45
5.183661300000000,SPI,MOSI: 0x88;  MISO: 0x00
5.183669300000000,SPI,MOSI: 0x00;  MISO: 0x45
5.184061660000000,SPI,MOSI: 0x88;  MISO: 0x00
5.184069660000000,SPI,MOSI: 0x00;  MISO: 0x45
5.184299420000000,SPI,MOSI: 0x88;  MISO: 0x00
5.184307420000000,SPI,MOSI: 0x00;  MISO: 0x45
5.184587720000000,SPI,MOSI: 0x88;  MISO: 0x00
5.184595720000000,SPI,MOSI: 0x00;  MISO: 0x45
5.184969060000000,SPI,MOSI: 0x88;  MISO: 0x00
5.184977060000000,SPI,MOSI: 0x00;  MISO: 0x45
5.185372380000000,SPI,MOSI: 0x88;  MISO: 0x00
5.185380380000000,SPI,MOSI: 0x00;  MISO: 0x45
5.185664860000000,SPI,MOSI: 0x88;  MISO: 0x00
5.185672860000000,SPI,MOSI: 0x00;  MISO: 0x45
5.186046960000000,SPI,MOSI: 0x88;  MISO: 0x00
5.186054960000000,SPI,MOSI: 0x00;  MISO: 0x45
5.186451580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.186459560000000,SPI,MOSI: 0x00;  MISO: 0x45
5.186860400000000,SPI,MOSI: 0x00;  MISO: 0x08
5.187145640000000,SPI,MOSI: 0x88;  MISO: 0x00
5.187153640000000,SPI,MOSI: 0x00;  MISO: 0x45
5.187561840000000,SPI,MOSI: 0x88;  MISO: 0x00
5.187569840000000,SPI,MOSI: 0x00;  MISO: 0x45
5.187817300000000,SPI,MOSI: 0x88;  MISO: 0x00
5.187825300000000,SPI,MOSI: 0x00;  MISO: 0x45
5.188222080000000,SPI,MOSI: 0x88;  MISO: 0x00
5.188230080000000,SPI,MOSI: 0x00;  MISO: 0x45
5.188637320000000,SPI,MOSI: 0x88;  MISO: 0x00
5.188645320000000,SPI,MOSI: 0x00;  MISO: 0x45
5.188932840000000,SPI,MOSI: 0x88;  MISO: 0x00
5.188940840000000,SPI,MOSI: 0x00;  MISO: 0x45
5.189148280000000,SPI,MOSI: 0x88;  MISO: 0x00
5.189156260000000,SPI,MOSI: 0x00;  MISO: 0x45
5.189460440000000,SPI,MOSI: 0x88;  MISO: 0x00
5.189468440000000,SPI,MOSI: 0x00;  MISO: 0x45
5.189740180000000,SPI,MOSI: 0x88;  MISO: 0x00
5.189748180000000,SPI,MOSI: 0x00;  MISO: 0x45
5.190035100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.190043080000000,SPI,MOSI: 0x00;  MISO: 0x45
5.190410660000000,SPI,MOSI: 0x88;  MISO: 0x00
5.190418660000000,SPI,MOSI: 0x00;  MISO: 0x45
5.190835300000000,SPI,MOSI: 0x88;  MISO: 0x00
5.190843300000000,SPI,MOSI: 0x00;  MISO: 0x45
5.191127160000000,SPI,MOSI: 0x88;  MISO: 0x00
5.191135160000000,SPI,MOSI: 0x00;  MISO: 0x45
5.191687540000000,SPI,MOSI: 0x88;  MISO: 0x00
5.191695540000000,SPI,MOSI: 0x00;  MISO: 0x45
5.192037860000000,SPI,MOSI: 0x88;  MISO: 0x00
5.192045860000000,SPI,MOSI: 0x00;  MISO: 0x45
5.192345160000000,SPI,MOSI: 0x88;  MISO: 0x00
5.192353160000000,SPI,MOSI: 0x00;  MISO: 0x45
5.192762580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.192770580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.193191640000000,SPI,MOSI: 0x88;  MISO: 0x00
5.193199620000000,SPI,MOSI: 0x00;  MISO: 0x45
5.193504160000000,SPI,MOSI: 0x88;  MISO: 0x00
5.193512160000000,SPI,MOSI: 0x00;  MISO: 0x45
5.193911240000000,SPI,MOSI: 0x88;  MISO: 0x00
5.193919240000000,SPI,MOSI: 0x00;  MISO: 0x45
5.194358080000000,SPI,MOSI: 0x88;  MISO: 0x00
5.194366080000000,SPI,MOSI: 0x00;  MISO: 0x45
5.194658920000000,SPI,MOSI: 0x88;  MISO: 0x00
5.194666920000000,SPI,MOSI: 0x00;  MISO: 0x45
5.195066840000000,SPI,MOSI: 0x88;  MISO: 0x00
5.195074840000000,SPI,MOSI: 0x00;  MISO: 0x45
5.195431260000000,SPI,MOSI: 0x88;  MISO: 0x00
5.195439260000000,SPI,MOSI: 0x00;  MISO: 0x45
5.195851520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.195859520000000,SPI,MOSI: 0x00;  MISO: 0x45
5.196417620000000,SPI,MOSI: 0x88;  MISO: 0x00
5.196425620000000,SPI,MOSI: 0x00;  MISO: 0x45
5.196863160000000,SPI,MOSI: 0x88;  MISO: 0x00
5.196871160000000,SPI,MOSI: 0x00;  MISO: 0x45
5.197269580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.197277580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.197593260000000,SPI,MOSI: 0x88;  MISO: 0x00
5.197601260000000,SPI,MOSI: 0x00;  MISO: 0x45
5.197855520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.197863520000000,SPI,MOSI: 0x00;  MISO: 0x45
5.198027380000000,SPI,MOSI: 0x88;  MISO: 0x00
5.198035380000000,SPI,MOSI: 0x00;  MISO: 0x45
5.198487880000000,SPI,MOSI: 0x88;  MISO: 0x00
5.198495880000000,SPI,MOSI: 0x00;  MISO: 0x45
5.198913100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.198921100000000,SPI,MOSI: 0x00;  MISO: 0x45
5.199205800000000,SPI,MOSI: 0x88;  MISO: 0x00
5.199213800000000,SPI,MOSI: 0x00;  MISO: 0x45
5.199526960000000,SPI,MOSI: 0x88;  MISO: 0x00
5.199534960000000,SPI,MOSI: 0x00;  MISO: 0x45
5.199779500000000,SPI,MOSI: 0x88;  MISO: 0x00
5.199787500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.200201220000000,SPI,MOSI: 0x88;  MISO: 0x00
5.200209220000000,SPI,MOSI: 0x00;  MISO: 0x45
5.200622620000000,SPI,MOSI: 0x88;  MISO: 0x00
5.200630620000000,SPI,MOSI: 0x00;  MISO: 0x45
5.200935360000000,SPI,MOSI: 0x00;  MISO: 0x08
5.201163420000000,SPI,MOSI: 0x88;  MISO: 0x00
5.201171420000000,SPI,MOSI: 0x00;  MISO: 0x45
5.201513780000000,SPI,MOSI: 0x88;  MISO: 0x00
5.201521780000000,SPI,MOSI: 0x00;  MISO: 0x45
5.201818540000000,SPI,MOSI: 0x88;  MISO: 0x00
5.201826540000000,SPI,MOSI: 0x00;  MISO: 0x45
5.202200780000000,SPI,MOSI: 0x88;  MISO: 0x00
5.202208780000000,SPI,MOSI: 0x00;  MISO: 0x45
5.202528240000000,SPI,MOSI: 0x00;  MISO: 0x08
5.204417140000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204425140000000,SPI,MOSI: 0x00;  MISO: 0x45
5.204610520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204618500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.204695820000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204703820000000,SPI,MOSI: 0x00;  MISO: 0x45
5.204769380000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204777380000000,SPI,MOSI: 0x00;  MISO: 0x45
5.204846400000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204854400000000,SPI,MOSI: 0x00;  MISO: 0x45
5.204917080000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204925080000000,SPI,MOSI: 0x00;  MISO: 0x45
5.204988040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.204996040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205058520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205066520000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205130680000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205138680000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205303140000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205311140000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205384500000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205392500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205455460000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205463460000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205525580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205533580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205597080000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205605080000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205667220000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205675220000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205737580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205745580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205806860000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205814860000000,SPI,MOSI: 0x00;  MISO: 0x45
5.205883140000000,SPI,MOSI: 0x00;  MISO: 0x08
5.205954380000000,SPI,MOSI: 0x88;  MISO: 0x00
5.205962380000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206025440000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206033440000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206096320000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206104320000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206167680000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206175680000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206270540000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206278540000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206346740000000,SPI,MOSI: 0x00;  MISO: 0x08
5.206412260000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206420260000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206482140000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206490140000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206557260000000,SPI,MOSI: 0x00;  MISO: 0x08
5.206623220000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206631200000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206692900000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206700900000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206762900000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206770900000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206832520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206840520000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206903040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206911040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.206973120000000,SPI,MOSI: 0x88;  MISO: 0x00
5.206981120000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207042800000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207050800000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207112240000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207120240000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207182100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207190100000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207252860000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207260860000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207322540000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207330540000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207391920000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207399920000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207461340000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207469340000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207532140000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207540140000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207601940000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207609940000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207671620000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207679620000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207740880000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207748880000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207810260000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207818260000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207880740000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207888740000000,SPI,MOSI: 0x00;  MISO: 0x45
5.207950440000000,SPI,MOSI: 0x88;  MISO: 0x00
5.207958440000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208084720000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208092720000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208156980000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208164980000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208226580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208234580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208297580000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208305580000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208367620000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208375620000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208437340000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208445340000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208506260000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208514260000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208576880000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208584880000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208646440000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208654440000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208715920000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208723920000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208785520000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208793520000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208855380000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208863380000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208926360000000,SPI,MOSI: 0x88;  MISO: 0x00
5.208934360000000,SPI,MOSI: 0x00;  MISO: 0x45
5.208995860000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209003860000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209066400000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209074400000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209135840000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209143840000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209206500000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209214500000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209276100000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209284100000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209346700000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209354700000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209416360000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209424360000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209485840000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209493840000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209556280000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209564280000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209625800000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209633800000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209695400000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209703400000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209764760000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209772760000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209834180000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209842180000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209904900000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209912900000000,SPI,MOSI: 0x00;  MISO: 0x45
5.209974460000000,SPI,MOSI: 0x88;  MISO: 0x00
5.209982460000000,SPI,MOSI: 0x00;  MISO: 0x45
5.210044040000000,SPI,MOSI: 0x88;  MISO: 0x00
5.210052040000000,SPI,MOSI: 0x00;  MISO: 0x45
5.210114340000000,SPI,MOSI: 0x88;  MISO: 0x00
5.210122340000000,SPI,MOSI: 0x00;  MISO: 0x45
